Spot_Price,STRIKE,DTE,DTB3,C_IV,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_LAST,C_BID,C_ASK,QUOTE_DATE,EXPIRE_DATE,BS_Call_Price,Percentage_Change
4154.8701171875,4025.0,7.0,5.04,0.15775,0.92291,0.00155,0.87665,-1.24396,0.78231,117.9,134.9,137.7,2023-04-18, 2023-04-25,136.38815285197825,-12.601927353595254
4154.8701171875,4030.0,7.0,5.04,0.15548,0.91767,0.00161,0.91847,-1.2725,0.77895,112.19,130.0,133.0,2023-04-18, 2023-04-25,131.575629370529,-13.700000000000001
4154.8701171875,4035.0,7.0,5.04,0.16422,0.89857,0.00178,1.07713,-1.48783,0.7626,108.66,126.0,129.6,2023-04-18, 2023-04-25,127.74440215765662,-13.761904761904765
4154.8701171875,4040.0,7.0,5.04,0.15497,0.90172,0.00182,1.05092,-1.39975,0.76656,83.2,120.5,124.2,2023-04-18, 2023-04-25,122.35618238979532,-30.954356846473026
4154.8701171875,4045.0,7.0,5.04,0.15557,0.89056,0.00198,1.13213,-1.48423,0.7581,93.85,116.5,119.4,2023-04-18, 2023-04-25,117.89361669761364,-19.442060085836914
4154.8701171875,4050.0,7.0,5.04,0.15271,0.88453,0.0021,1.18274,-1.5167,0.75321,87.02,111.1,115.4,2023-04-18, 2023-04-25,113.12770628551245,-21.674167416741675
4154.8701171875,4055.0,7.0,5.04,0.15042,0.87667,0.00228,1.23757,-1.55375,0.74801,87.9,106.5,110.7,2023-04-18, 2023-04-25,108.44223533039803,-17.46478873239436
4154.8701171875,4060.0,7.0,5.04,0.14858,0.86814,0.00234,1.29576,-1.59378,0.74152,103.97,101.9,106.1,2023-04-18, 2023-04-25,103.83489321591242,2.0314033366045074
4154.8701171875,4065.0,7.0,5.04,0.14627,0.85892,0.00254,1.35408,-1.62987,0.7348,72.5,97.3,101.5,2023-04-18, 2023-04-25,99.20569712585257,-25.488180883864338
4154.8701171875,4070.0,7.0,5.04,0.13857,0.85697,0.00264,1.36657,-1.58117,0.73365,79.86,92.8,95.6,2023-04-18, 2023-04-25,93.94352775504876,-13.943965517241377
4154.8701171875,4075.0,7.0,5.04,0.13662,0.84667,0.00283,1.43462,-1.62556,0.72579,88.54,88.3,91.1,2023-04-18, 2023-04-25,89.39341834931793,0.27180067950170905
4154.8701171875,4080.0,7.0,5.04,0.1353,0.83428,0.00302,1.5052,-1.66935,0.71585,84.21,83.8,86.7,2023-04-18, 2023-04-25,84.97033322778543,0.4892601431980867
4154.8701171875,4085.0,7.0,5.04,0.13605,0.81836,0.00322,1.59902,-1.75474,0.70235,80.46,79.5,82.9,2023-04-18, 2023-04-25,80.90050752581374,1.207547169811313
4154.8701171875,4090.0,7.0,5.04,0.1318,0.80801,0.00348,1.65127,-1.75654,0.69439,76.11,75.1,77.9,2023-04-18, 2023-04-25,76.1674602750877,1.3448735019973437
4154.8701171875,4095.0,7.0,5.04,0.12994,0.79376,0.0036,1.72827,-1.80368,0.68236,51.0,70.9,73.6,2023-04-18, 2023-04-25,71.8347813248588,-28.067700987306072
4154.8701171875,4100.0,7.0,5.04,0.13624,0.7639,0.00375,1.86453,-1.99456,0.6569,50.19,67.9,71.2,2023-04-18, 2023-04-25,68.93732149953348,-26.08247422680413
4154.8701171875,4105.0,7.0,5.04,0.13416,0.74826,0.0039,1.93154,-2.02617,0.64354,64.66,63.8,67.0,2023-04-18, 2023-04-25,64.75694430265185,1.3479623824451403
4154.8701171875,4110.0,7.0,5.04,0.13243,0.73118,0.00411,1.99716,-2.05233,0.62965,49.4,59.7,62.9,2023-04-18, 2023-04-25,60.71247576150881,-17.25293132328309
4154.8701171875,4115.0,7.0,5.04,0.12963,0.7117,0.00439,2.0633,-2.0804,0.61457,48.7,55.8,58.9,2023-04-18, 2023-04-25,56.544511078263895,-12.724014336917552
4154.8701171875,4120.0,7.0,5.04,0.12226,0.69997,0.00468,2.10247,-2.00833,0.60481,45.7,50.8,53.8,2023-04-18, 2023-04-25,51.550826679165766,-10.039370078740147
4154.8701171875,4125.0,7.0,5.04,0.12402,0.67455,0.00485,2.17698,-2.07552,0.58309,49.1,48.8,49.4,2023-04-18, 2023-04-25,48.43708457929097,0.6147540983606645
4154.8701171875,4130.0,7.0,5.04,0.12229,0.65187,0.00503,2.2343,-2.09167,0.56435,40.5,45.2,45.7,2023-04-18, 2023-04-25,44.739875783730895,-10.39823008849558
4154.8701171875,4135.0,7.0,5.04,0.11958,0.62904,0.00523,2.28411,-2.08935,0.54379,41.8,41.5,42.0,2023-04-18, 2023-04-25,40.94182150463257,0.7228915662650535
4154.8701171875,4140.0,7.0,5.04,0.11751,0.60329,0.00543,2.32925,-2.09002,0.52281,37.91,38.1,38.5,2023-04-18, 2023-04-25,37.39333454142252,-0.49868766404200743
4154.8701171875,4145.0,7.0,5.04,0.11678,0.57694,0.0055,2.36615,-2.0974,0.49989,34.4,35.0,35.4,2023-04-18, 2023-04-25,34.26905072696309,-1.7142857142857182
4154.8701171875,4150.0,7.0,5.04,0.114,0.54995,0.0057,2.39164,-2.06481,0.47699,31.0,31.6,32.0,2023-04-18, 2023-04-25,30.8194154488624,-1.8987341772151944
4154.8701171875,4155.0,7.0,5.04,0.11331,0.52154,0.0058,2.40673,-2.0465,0.45284,29.37,28.6,29.2,2023-04-18, 2023-04-25,27.985771420039327,2.6923076923076907
4154.8701171875,4160.0,7.0,5.04,0.11259,0.492,0.00591,2.40988,-2.02222,0.42678,26.3,26.0,26.4,2023-04-18, 2023-04-25,25.296162655654825,1.1538461538461564
4154.8701171875,4165.0,7.0,5.04,0.11134,0.46259,0.00594,2.39974,-1.98127,0.40198,23.1,23.3,23.8,2023-04-18, 2023-04-25,22.63909158778938,-0.8583690987124433
4154.8701171875,4170.0,7.0,5.04,0.1104,0.43269,0.00588,2.37647,-1.93217,0.37629,19.28,20.9,21.3,2023-04-18, 2023-04-25,20.21038012463623,-7.751196172248792
4154.8701171875,4175.0,7.0,5.04,0.10941,0.40241,0.00588,2.33855,-1.87333,0.34982,17.8,18.6,19.0,2023-04-18, 2023-04-25,17.929794553224156,-4.3010752688172085
4154.8701171875,4180.0,7.0,5.04,0.10734,0.37097,0.00582,2.28554,-1.79087,0.32283,16.48,16.3,16.7,2023-04-18, 2023-04-25,15.575384617057807,1.1042944785276054
4154.8701171875,4185.0,7.0,5.04,0.10707,0.34223,0.00565,2.22209,-1.72583,0.29882,14.66,14.5,14.9,2023-04-18, 2023-04-25,13.775478744489874,1.1034482758620698
4154.8701171875,4190.0,7.0,5.04,0.10648,0.31361,0.00554,2.1458,-1.64474,0.27381,12.03,12.8,13.1,2023-04-18, 2023-04-25,12.060833688925868,-6.015625000000011
4154.8701171875,4195.0,7.0,5.04,0.10619,0.28586,0.00529,2.05808,-1.55737,0.24978,10.69,11.2,11.5,2023-04-18, 2023-04-25,10.555472550129023,-4.553571428571427
4154.8701171875,4200.0,7.0,5.04,0.10547,0.25816,0.00511,1.9574,-1.45505,0.22475,9.45,9.6,10.0,2023-04-18, 2023-04-25,9.11155178966419,-1.5625000000000038
4154.8701171875,4205.0,7.0,5.04,0.10342,0.23047,0.00483,1.84083,-1.33576,0.20061,7.8,8.1,8.5,2023-04-18, 2023-04-25,7.582066439242681,-3.7037037037037015
4154.8701171875,4210.0,7.0,5.04,0.10403,0.20903,0.00451,1.74207,-1.26584,0.18186,7.05,7.2,7.6,2023-04-18, 2023-04-25,6.648258880459935,-2.083333333333338
4154.8701171875,4215.0,7.0,5.04,0.10275,0.18339,0.00427,1.60906,-1.13914,0.15999,5.7,6.0,6.3,2023-04-18, 2023-04-25,5.532685609105101,-4.9999999999999964
4154.8701171875,4220.0,7.0,5.04,0.10338,0.16338,0.00395,1.49903,-1.05483,0.14321,5.22,5.2,5.5,2023-04-18, 2023-04-25,4.814851573953888,0.3846153846153764
4154.8701171875,4225.0,7.0,5.04,0.10173,0.14184,0.00368,1.36747,-0.94239,0.12411,4.1,4.3,4.6,2023-04-18, 2023-04-25,3.894712012668833,-4.651162790697678
4154.8701171875,4230.0,7.0,5.04,0.1018,0.12545,0.00332,1.2526,-0.85428,0.10884,3.76,3.7,3.9,2023-04-18, 2023-04-25,3.296321616353339,1.621621621621611
4154.8701171875,4235.0,7.0,5.04,0.10116,0.10894,0.003,1.13604,-0.76501,0.09483,3.1,3.1,3.3,2023-04-18, 2023-04-25,2.705214906027152,0.0
4154.8701171875,4240.0,7.0,5.04,0.10237,0.09504,0.00276,1.03418,-0.6929,0.08376,2.8,2.65,2.85,2023-04-18, 2023-04-25,2.3673251056364397,5.660377358490563
4154.8701171875,4245.0,7.0,5.04,0.102,0.08379,0.00245,0.93786,-0.62396,0.07336,2.33,2.25,2.45,2023-04-18, 2023-04-25,1.9418387878313863,3.555555555555559
4154.8701171875,4250.0,7.0,5.04,0.10238,0.07254,0.00227,0.83911,-0.55254,0.06269,1.99,1.9,2.05,2023-04-18, 2023-04-25,1.6348835275840656,4.736842105263162
4154.8701171875,4260.0,7.0,5.04,0.1022,0.05227,0.00173,0.65348,-0.41881,0.0454,1.43,1.3,1.4,2023-04-18, 2023-04-25,1.0957012160190231,9.999999999999991
4154.8701171875,4270.0,7.0,5.04,0.10294,0.03896,0.00137,0.51859,-0.32902,0.03451,0.98,0.9,1.05,2023-04-18, 2023-04-25,0.7556093843425344,8.888888888888884
4154.8701171875,4275.0,7.0,5.04,0.10322,0.03336,0.00117,0.4596,-0.28914,0.02965,0.88,0.75,0.9,2023-04-18, 2023-04-25,0.6213737156908081,17.333333333333336
4154.8701171875,4280.0,7.0,5.04,0.10367,0.02815,0.00108,0.39798,-0.24697,0.0243,0.68,0.6,0.75,2023-04-18, 2023-04-25,0.5145720181470779,13.333333333333346
4154.8701171875,4290.0,7.0,5.04,0.10546,0.02174,0.00079,0.31429,-0.19449,0.01869,0.49,0.45,0.55,2023-04-18, 2023-04-25,0.3716432567653811,8.888888888888884
4154.8701171875,4300.0,7.0,5.04,0.10626,0.01543,0.00058,0.23938,-0.14543,0.01326,0.35,0.3,0.4,2023-04-18, 2023-04-25,0.2502498819168295,16.666666666666664
4154.8701171875,4325.0,7.0,5.04,0.11302,0.0085,0.00034,0.14759,-0.09212,0.00809,0.2,0.15,0.25,2023-04-18, 2023-04-25,0.1319731059524507,33.33333333333335
4154.8701171875,4350.0,7.0,5.04,0.12169,0.00537,0.00022,0.09577,-0.06139,0.00425,0.12,0.1,0.15,2023-04-18, 2023-04-25,0.0847963098809643,19.99999999999999
4154.8701171875,4375.0,7.0,5.04,0.13151,0.00456,0.00012,0.07511,-0.0515,0.00394,0.1,0.05,0.15,2023-04-18, 2023-04-25,0.0628223406376289,100.0
4154.8701171875,4400.0,7.0,5.04,0.14099,0.0027,0.0001,0.05605,-0.04003,0.00247,0.07,0.05,0.1,2023-04-18, 2023-04-25,0.0473616490748831,40.00000000000001
4154.8701171875,4500.0,7.0,5.04,0.17294,0.00081,2e-05,0.01852,-0.0151,0.00087,0.1,0.0,0.05,2023-04-18, 2023-04-25,0.0136052243394844,inf
4154.8701171875,4600.0,7.0,5.04,0.21649,0.00072,-3e-05,0.01526,-0.01508,0.00015,0.05,0.0,0.05,2023-04-18, 2023-04-25,0.0131273334485781,inf
4154.52001953125,3100.0,7.0,5.01,1.20669,0.92633,5e-05,0.6672,-1.10966,0.07734,863.73,1054.0,1057.6,2023-04-19, 2023-04-26,1066.9794070827252,-18.052182163187855
4154.52001953125,3200.0,7.0,5.01,1.06461,0.92901,1e-05,0.65973,-1.2101,0.08558,884.82,954.1,957.7,2023-04-19, 2023-04-26,965.6994563027216,-7.261293365475314
4154.52001953125,3775.0,7.0,5.01,0.39353,0.94186,0.00026,0.63458,-1.47401,0.21381,353.55,380.0,383.2,2023-04-19, 2023-04-26,386.4196452593988,-6.960526315789471
4154.52001953125,3790.0,7.0,5.01,0.37827,0.9421,0.00028,0.6358,-1.41513,0.22037,304.53,365.0,368.2,2023-04-19, 2023-04-26,371.3456608878614,-16.56712328767124
4154.52001953125,3830.0,7.0,5.01,0.34288,0.94095,0.00039,0.65903,-1.31216,0.256,320.3,325.1,328.7,2023-04-19, 2023-04-26,331.39024909822,-1.4764687788372843
4154.52001953125,3850.0,7.0,5.01,0.32203,0.94062,0.00037,0.65859,-1.22263,0.2611,309.38,305.2,308.4,2023-04-19, 2023-04-26,311.2573218846346,1.3695937090432526
4154.52001953125,3865.0,7.0,5.01,0.31093,0.93928,0.00041,0.67681,-1.20592,0.2808,285.7,290.2,293.8,2023-04-19, 2023-04-26,296.38599901073303,-1.5506547208821502
4154.52001953125,3890.0,7.0,5.01,0.28885,0.93698,0.00052,0.70108,-1.149,0.30459,133.34,265.4,268.9,2023-04-19, 2023-04-26,271.42684912030563,-49.758854559155985
4154.52001953125,3925.0,7.0,5.01,0.25773,0.93337,0.00066,0.74462,-1.07691,0.33958,170.32,230.6,234.1,2023-04-19, 2023-04-26,236.4887497963164,-26.14050303555941
4154.52001953125,3950.0,7.0,5.01,0.23465,0.93035,0.00085,0.77691,-1.01397,0.36184,201.96,205.8,209.0,2023-04-19, 2023-04-26,211.49549074030983,-1.86588921282799
4154.52001953125,3960.0,7.0,5.01,0.23268,0.92236,0.00098,0.85249,-1.10885,0.39735,187.81,196.7,199.4,2023-04-19, 2023-04-26,201.9969158544095,-4.519572953736648
4154.52001953125,3965.0,7.0,5.01,0.22469,0.92405,0.00098,0.83256,-1.03851,0.39028,182.99,191.0,194.5,2023-04-19, 2023-04-26,196.769916012086,-4.193717277486906
4154.52001953125,3970.0,7.0,5.01,0.22424,0.9193,0.00106,0.88369,-1.10929,0.41154,139.54,186.8,189.6,2023-04-19, 2023-04-26,192.078218952428,-25.299785867237695
4154.52001953125,3980.0,7.0,5.01,0.21276,0.91788,0.00108,0.88909,-1.05349,0.41424,78.04,176.3,179.8,2023-04-19, 2023-04-26,181.93940459804932,-55.73454339194554
4154.52001953125,3995.0,7.0,5.01,0.20214,0.91159,0.00126,0.95114,-1.06792,0.43751,160.0,161.6,165.1,2023-04-19, 2023-04-26,167.2416452568491,-0.9900990099009866
4154.52001953125,4000.0,7.0,5.01,0.20103,0.90478,0.00142,1.00184,-1.12577,0.45305,155.16,157.5,160.0,2023-04-19, 2023-04-26,162.5576376124227,-1.485714285714288
4154.52001953125,4005.0,7.0,5.01,0.19853,0.9002,0.00146,1.03861,-1.15534,0.46412,147.59,152.6,155.4,2023-04-19, 2023-04-26,157.7735408729268,-3.2830930537352496
4154.52001953125,4010.0,7.0,5.01,0.19566,0.89637,0.00156,1.07015,-1.17506,0.47279,148.32,147.8,150.6,2023-04-19, 2023-04-26,152.9691656423015,0.3518267929634518
4154.52001953125,4020.0,7.0,5.01,0.18697,0.8892,0.00167,1.12516,-1.1864,0.48601,139.48,138.2,140.7,2023-04-19, 2023-04-26,143.11103321352402,0.9261939218523887
4154.52001953125,4025.0,7.0,5.01,0.18474,0.88321,0.00179,1.17164,-1.22842,0.49553,114.77,133.4,136.2,2023-04-19, 2023-04-26,138.3990534009322,-13.965517241379317
4154.52001953125,4030.0,7.0,5.01,0.18223,0.87777,0.00191,1.21088,-1.2516,0.50288,132.46,128.7,131.4,2023-04-19, 2023-04-26,133.6779189594513,2.9215229215229366
4154.52001953125,4035.0,7.0,5.01,0.17843,0.87205,0.00201,1.25068,-1.27248,0.51043,91.9,123.9,126.7,2023-04-19, 2023-04-26,128.83668952270818,-25.827280064568196
4154.52001953125,4040.0,7.0,5.01,0.17535,0.86604,0.00212,1.29444,-1.30013,0.51747,123.94,119.2,122.0,2023-04-19, 2023-04-26,124.08608459161178,3.9765100671140896
4154.52001953125,4045.0,7.0,5.01,0.17334,0.8588,0.00217,1.34165,-1.33118,0.52389,107.3,114.6,117.3,2023-04-19, 2023-04-26,119.4767914224176,-6.3699825479930166
4154.52001953125,4050.0,7.0,5.01,0.16858,0.85266,0.0023,1.3793,-1.33953,0.52809,102.35,109.9,112.4,2023-04-19, 2023-04-26,114.56517652122238,-6.869881710646052
4154.52001953125,4055.0,7.0,5.01,0.16674,0.84506,0.00245,1.4324,-1.3742,0.53473,101.49,105.3,107.8,2023-04-19, 2023-04-26,110.02251501633782,-3.6182336182336203
4154.52001953125,4060.0,7.0,5.01,0.16324,0.83567,0.00254,1.4868,-1.41113,0.53981,105.42,100.8,103.2,2023-04-19, 2023-04-26,105.29945684266612,4.5833333333333375
4154.52001953125,4065.0,7.0,5.01,0.16192,0.82483,0.0027,1.55001,-1.46348,0.54443,92.08,96.3,98.9,2023-04-19, 2023-04-26,100.89079359077869,-4.3821391484942875
4154.52001953125,4070.0,7.0,5.01,0.15934,0.81531,0.00284,1.60527,-1.49735,0.54702,97.0,91.8,94.4,2023-04-19, 2023-04-26,96.35107184477874,5.664488017429197
4154.52001953125,4075.0,7.0,5.01,0.15472,0.80693,0.00303,1.64898,-1.49795,0.54875,91.82,86.8,89.9,2023-04-19, 2023-04-26,91.5489230192893,5.783410138248843
4154.52001953125,4080.0,7.0,5.01,0.15336,0.79321,0.00322,1.71936,-1.55796,0.55079,84.89,83.0,85.3,2023-04-19, 2023-04-26,87.25597090903511,2.2771084337349405
4154.52001953125,4085.0,7.0,5.01,0.14414,0.79085,0.00338,1.73067,-1.4677,0.55006,73.21,77.4,79.9,2023-04-19, 2023-04-26,81.79587992833422,-5.413436692506475
4154.52001953125,4090.0,7.0,5.01,0.14808,0.76741,0.00355,1.83881,-1.61953,0.55021,78.78,73.9,76.9,2023-04-19, 2023-04-26,78.42438190635767,6.603518267929628
4154.52001953125,4095.0,7.0,5.01,0.14525,0.75273,0.00373,1.90239,-1.65783,0.54791,66.54,69.7,72.7,2023-04-19, 2023-04-26,74.04777671049806,-4.533715925394543
4154.52001953125,4100.0,7.0,5.01,0.14333,0.73723,0.00387,1.96552,-1.6934,0.54418,68.01,65.7,68.4,2023-04-19, 2023-04-26,69.88285741577829,3.5159817351598206
4154.52001953125,4105.0,7.0,5.01,0.14091,0.7205,0.00406,2.02887,-1.73336,0.53909,50.88,61.6,64.5,2023-04-19, 2023-04-26,65.69412952101084,-17.4025974025974
4154.52001953125,4110.0,7.0,5.01,0.13905,0.70205,0.00418,2.08885,-1.76407,0.53256,53.9,57.7,60.4,2023-04-19, 2023-04-26,61.678045812396704,-6.585788561525137
4154.52001953125,4115.0,7.0,5.01,0.13627,0.68346,0.00443,2.14676,-1.79632,0.52492,58.3,53.9,56.5,2023-04-19, 2023-04-26,57.56132680566088,8.163265306122447
4154.52001953125,4120.0,7.0,5.01,0.13419,0.66296,0.00454,2.20201,-1.82091,0.51553,54.24,50.1,52.7,2023-04-19, 2023-04-26,53.65984051978148,8.263473053892216
4154.52001953125,4125.0,7.0,5.01,0.13204,0.64208,0.00476,2.25087,-1.83323,0.50477,45.6,47.4,47.8,2023-04-19, 2023-04-26,49.83291673618078,-3.797468354430374
4154.52001953125,4130.0,7.0,5.01,0.13018,0.62017,0.00487,2.29553,-1.84493,0.49268,47.2,43.7,44.2,2023-04-19, 2023-04-26,46.16267809712417,8.009153318077802
4154.52001953125,4135.0,7.0,5.01,0.12782,0.59676,0.00503,2.3358,-1.85949,0.47835,39.46,40.2,40.9,2023-04-19, 2023-04-26,42.488638552616976,-1.8407960199005022
4154.52001953125,4140.0,7.0,5.01,0.12631,0.57165,0.00523,2.36758,-1.86884,0.46291,40.2,37.1,37.5,2023-04-19, 2023-04-26,39.11059002284219,8.355795148247983
4154.52001953125,4145.0,7.0,5.01,0.1249,0.54603,0.00531,2.39054,-1.8723,0.44582,34.9,34.0,34.4,2023-04-19, 2023-04-26,35.87658893307889,2.6470588235294077
4154.52001953125,4150.0,7.0,5.01,0.12162,0.51949,0.00551,2.40354,-1.83162,0.4274,31.14,30.5,30.9,2023-04-19, 2023-04-26,32.34508959262166,2.098360655737707
4154.52001953125,4155.0,7.0,5.01,0.12064,0.49197,0.00545,2.40664,-1.8299,0.40769,27.59,27.9,28.2,2023-04-19, 2023-04-26,29.46867734331317,-1.1111111111111067
4154.52001953125,4160.0,7.0,5.01,0.11784,0.46421,0.00561,2.39749,-1.78867,0.38618,25.3,24.9,25.3,2023-04-19, 2023-04-26,26.316023173649,1.6064257028112534
4154.52001953125,4165.0,7.0,5.01,0.11807,0.4364,0.00553,2.37691,-1.77164,0.3649,22.7,22.6,23.0,2023-04-19, 2023-04-26,24.004140109986334,0.4424778761061852
4154.52001953125,4170.0,7.0,5.01,0.11499,0.4064,0.00561,2.34253,-1.70705,0.34225,20.2,19.9,20.3,2023-04-19, 2023-04-26,21.087307482375536,1.507537688442215
4154.52001953125,4175.0,7.0,5.01,0.11348,0.37686,0.00556,2.29432,-1.65332,0.31922,18.1,17.7,18.0,2023-04-19, 2023-04-26,18.685625791674735,2.2598870056497296
4154.52001953125,4180.0,7.0,5.01,0.11238,0.34808,0.00542,2.23413,-1.59055,0.29651,15.98,15.6,15.9,2023-04-19, 2023-04-26,16.532780776515438,2.435897435897441
4154.52001953125,4185.0,7.0,5.01,0.11139,0.31967,0.00535,2.16071,-1.522,0.27298,14.0,13.7,14.0,2023-04-19, 2023-04-26,14.55990383885728,2.1897810218978155
4154.52001953125,4190.0,7.0,5.01,0.11073,0.29256,0.00516,2.07719,-1.44902,0.24985,12.2,12.0,12.3,2023-04-19, 2023-04-26,12.809052100888492,1.6666666666666607
4154.52001953125,4195.0,7.0,5.01,0.11021,0.26711,0.00492,1.98883,-1.38406,0.22887,10.8,10.6,10.9,2023-04-19, 2023-04-26,11.232748965447854,1.8867924528301987
4154.52001953125,4200.0,7.0,5.01,0.10905,0.24073,0.00476,1.88626,-1.29613,0.20706,9.2,9.2,9.4,2023-04-19, 2023-04-26,9.677952823204803,0.0
4154.52001953125,4205.0,7.0,5.01,0.10699,0.2137,0.00454,1.76354,-1.18344,0.18406,7.6,7.7,7.9,2023-04-19, 2023-04-26,8.11494893417057,-1.2987012987013056
4154.52001953125,4210.0,7.0,5.01,0.1071,0.19136,0.00424,1.65431,-1.10639,0.16569,6.78,6.7,6.9,2023-04-19, 2023-04-26,7.071194885425257,1.1940298507462697
4154.52001953125,4215.0,7.0,5.01,0.10617,0.16972,0.00389,1.53565,-1.01599,0.14692,5.7,5.7,5.9,2023-04-19, 2023-04-26,5.97910070549608,0.0
4154.52001953125,4220.0,7.0,5.01,0.1044,0.14788,0.00364,1.40244,-0.90806,0.12858,4.88,4.7,4.9,2023-04-19, 2023-04-26,4.8970357405640925,3.8297872340425467
4154.52001953125,4225.0,7.0,5.01,0.10466,0.13032,0.00331,1.2866,-0.82803,0.11355,4.0,4.0,4.2,2023-04-19, 2023-04-26,4.211361726671839,0.0
4154.52001953125,4230.0,7.0,5.01,0.10433,0.1132,0.00306,1.16939,-0.7439,0.09831,3.0,3.4,3.5,2023-04-19, 2023-04-26,3.54026634259111,-11.764705882352938
4154.52001953125,4235.0,7.0,5.01,0.10402,0.09812,0.00273,1.05218,-0.66168,0.08548,2.9,2.8,2.95,2023-04-19, 2023-04-26,2.9593402187472293,3.5714285714285747
4154.52001953125,4240.0,7.0,5.01,0.10357,0.08443,0.00249,0.94462,-0.58731,0.07408,2.2,2.35,2.45,2023-04-19, 2023-04-26,2.444919262414203,-6.382978723404251
4154.52001953125,4245.0,7.0,5.01,0.1024,0.07147,0.00221,0.83684,-0.51409,0.06255,1.7,1.9,2.05,2023-04-19, 2023-04-26,1.946405483477804,-10.526315789473681
4154.52001953125,4250.0,7.0,5.01,0.10303,0.06195,0.00197,0.74495,-0.45324,0.05421,1.55,1.6,1.7,2023-04-19, 2023-04-26,1.6578649828199443,-3.1250000000000027
4154.52001953125,4255.0,7.0,5.01,0.10197,0.05187,0.00174,0.65191,-0.39197,0.04585,1.3,1.3,1.4,2023-04-19, 2023-04-26,1.3021866854552115,0.0
4154.52001953125,4260.0,7.0,5.01,0.10188,0.04368,0.00145,0.56861,-0.33711,0.03828,1.0,1.05,1.15,2023-04-19, 2023-04-26,1.0614662405629645,-4.761904761904765
4154.52001953125,4270.0,7.0,5.01,0.10221,0.03137,0.0011,0.43327,-0.25198,0.02749,0.75,0.7,0.8,2023-04-19, 2023-04-26,0.7134970197748771,7.1428571428571495
4154.52001953125,4275.0,7.0,5.01,0.10246,0.02604,0.00098,0.36873,-0.21167,0.02293,0.55,0.55,0.65,2023-04-19, 2023-04-26,0.5842256709916569,0.0
4154.52001953125,4280.0,7.0,5.01,0.10261,0.02149,0.00079,0.32136,-0.18357,0.01898,0.5,0.45,0.55,2023-04-19, 2023-04-26,0.4736250362901728,11.111111111111107
4154.52001953125,4290.0,7.0,5.01,0.10367,0.01562,0.00065,0.24452,-0.13826,0.01335,0.35,0.3,0.4,2023-04-19, 2023-04-26,0.3239031281524731,16.666666666666664
4154.52001953125,4300.0,7.0,5.01,0.10473,0.01141,0.00051,0.18633,-0.10523,0.01007,0.25,0.2,0.3,2023-04-19, 2023-04-26,0.2198936519849894,24.999999999999993
4154.52001953125,4325.0,7.0,5.01,0.11319,0.00683,0.00031,0.11768,-0.06925,0.00637,0.12,0.1,0.2,2023-04-19, 2023-04-26,0.1313554567770047,19.99999999999999
4154.52001953125,4350.0,7.0,5.01,0.12117,0.00431,0.00023,0.08017,-0.04968,0.00399,0.08,0.05,0.15,2023-04-19, 2023-04-26,0.0799451794818377,60.0
4154.52001953125,4400.0,7.0,5.01,0.14307,0.00325,0.00015,0.05544,-0.03917,0.00281,0.05,0.05,0.1,2023-04-19, 2023-04-26,0.0546120086939225,0.0
4154.52001953125,4500.0,7.0,5.01,0.18615,0.00147,9e-05,0.03152,-0.02774,0.00117,0.05,0.0,0.1,2023-04-19, 2023-04-26,0.0342154441044275,inf
4154.52001953125,4600.0,7.0,5.01,0.21959,0.00026,5e-05,0.01494,-0.01559,0.00029,0.05,0.0,0.05,2023-04-19, 2023-04-26,0.0157924942454383,inf
4129.7900390625,3200.0,7.0,4.97,-3e-05,1.0,0.0,0.0,-0.43725,0.67619,886.24,928.5,931.2,2023-04-20, 2023-04-27,0.0,-4.55142703284868
4129.7900390625,3700.0,7.0,4.97,-5e-05,1.0,0.0,0.0,-0.50555,0.78198,439.08,429.2,432.0,2023-04-20, 2023-04-27,0.0,2.3019571295433354
4129.7900390625,3750.0,7.0,4.97,0.00042,1.0,0.0,0.0,-0.51318,0.79271,410.91,379.3,382.1,2023-04-20, 2023-04-27,383.3626512416449,8.333772739256528
4129.7900390625,3775.0,7.0,4.97,-0.00015,1.0,0.0,0.0,-0.51613,0.79784,317.23,354.4,357.2,2023-04-20, 2023-04-27,0.0,-10.488148984198634
4129.7900390625,3850.0,7.0,4.97,0.00044,1.0,0.0,0.0,-0.52648,0.81382,279.78,279.1,282.6,2023-04-20, 2023-04-27,283.4579208997552,0.24364027230381582
4129.7900390625,3875.0,7.0,4.97,0.00034,1.0,0.0,0.0,-0.52958,0.81948,231.06,255.3,262.1,2023-04-20, 2023-04-27,258.4817383142831,-9.494712103407759
4129.7900390625,3890.0,7.0,4.97,0.00021,1.0,0.0,0.0,-0.53216,0.82268,207.17,239.4,242.9,2023-04-20, 2023-04-27,243.49602876299969,-13.462823725981629
4129.7900390625,3900.0,7.0,4.97,3e-05,1.0,0.0,0.0,-0.53379,0.82398,231.0,229.4,233.0,2023-04-20, 2023-04-27,233.50555572881055,0.6974716652135982
4129.7900390625,3920.0,7.0,4.97,0.00028,1.0,0.0,0.0,-0.53565,0.82897,211.57,211.1,214.7,2023-04-20, 2023-04-27,213.5246096604328,0.22264329701563185
4129.7900390625,3925.0,7.0,4.97,0.15348,0.99061,0.00024,0.15452,-0.664,0.82155,211.98,205.8,212.6,2023-04-20, 2023-04-27,208.73691172878625,3.002915451895033
